County,STATE,ZCTA5CE10,INTPTLAT10,INTPTLON10,BUI,PctPark,fips,popDens,propPOC,POC,Race,medAge,totPop,Urban,Covid19,NDVI,propWht,medInc,Arid,Days
Union,New Jersey,07901,+40.7149229,-074.3663718,60097,11.750055043,34039,0.001421082222167,0.292393400471395,White majority,White,40.1,23335,Urban,1217.17382,0.654,0.707606599528605,139919,1.0684,227
Baltimore,Maryland,21220,+39.3472798,-076.3900797,19733,6.555510393,24005,7.19998428613e-4,0.312849717738927,White majority,White,37.9,40211,Urban,2695.7797617567335,0.647,0.687150282261073,62681,0.813,225
Somerset,New Jersey,07920,+40.6773834,-074.5645129,23686,12.582297202,34035,4.44483490507e-4,0.283895325165636,White majority,White,44.9,27017,Urban,629.020729,0.737,0.716104674834364,145942,1.0637,220
Cumberland,New Jersey,08360,+39.4944821,-075.0057700,10055,2.7831712107,34011,3.80188524386e-4,0.648268834277318,POC majority,Mixed,36.1,42197,Urban,2257.24804,0.665,0.351731165722682,49697,0.8456,216
Atlantic,New Jersey,08401,+39.3847179,-074.4505768,22377,9.6866406492,34001,0.001390989381617,0.846450536849786,POC majority,Mixed,36.3,38372,Rural,1182.81179,0.379,0.153549463150214,27786,0.8499,218
Georgetown,South Carolina,29554,+33.7040500,-079.3815978,364,0.5781239416,45043,1.4735126191e-5,0.552435329759963,POC majority,Black,43.1,8582,Rural,3985.085061757166,0.732,0.447564670240037,36144,0.8028,213
Florence,South Carolina,29555,+33.8455832,-079.4838564,630,0.0750072182,45041,2.4437327492e-5,0.318853021978022,White majority,White,38.4,5824,Rural,2266.4835164835163,0.739,0.681146978021978,44118,0.7894,216
Williamsburg,South Carolina,29556,+33.6682268,-079.7631385,2204,0.5871485345,45089,2.6776373975e-5,0.785176606832658,POC majority,Black,39.4,12089,Rural,4408.966829348995,0.735,0.214823393167342,30625,0.7829,211
Williamsburg,South Carolina,29560,+33.8278952,-079.7421418,1004,0.5736859221,45089,3.1758863617e-5,0.642491724345471,POC majority,Black,35.9,13292,Rural,3671.3812819741197,0.728,0.357508275654529,38335,0.7754,211
Dillon,South Carolina,29563,+34.3533401,-079.2086712,0,0.1421625973,45033,2.2336821621e-5,0.288321167883212,White majority,White,54.8,2192,Rural,3604.014598540146,0.735,0.711678832116788,28824,0.7889,215
Williamsburg,South Carolina,29564,+33.4493855,-079.8484084,24370,0.1957198638,45089,4.516110667e-6,0.899346405228758,POC majority,Black,43.3,765,Rural,4052.2875816993464,0.753,0.100653594771242,22467,0.7873,211
Dillon,South Carolina,29565,+34.3580523,-079.4992889,59,0.4746793352,45033,2.4460552726e-5,0.51773864216437,POC majority,Mixed,32.9,7836,Rural,2922.409392547218,0.731,0.48226135783563,32376,0.7516,215
Horry,South Carolina,29566,+33.8724543,-078.6609474,12668,5.5404676365,45051,2.24032184273e-4,0.210475487132875,White majority,White,53.7,17603,Urban,2936.999375106516,0.675,0.789524512867125,49477,0.8479,221
Dillon,South Carolina,29567,+34.5609716,-079.4326827,4,0,45033,9.625603847e-6,0.644194756554307,POC majority,Mixed,33,534,Rural,5430.711610486892,0.732,0.355805243445693,26367,0.7604,215
Horry,South Carolina,29568,+33.9136164,-078.7502916,2885,6.6301066552,45051,6.3197397979e-5,0.357095446701181,White majority,White,45.8,15066,Rural,2807.646356033453,0.729,0.642904553298819,45759,0.833,221
Horry,South Carolina,29569,+34.0326316,-078.9115832,1226,0.0366150424,45051,3.8963860577e-5,0.368851992949338,White majority,White,40.3,17587,Rural,3326.320577699437,0.713,0.631148007050662,34656,0.8192,221
Marlboro,South Carolina,29570,+34.6678657,-079.5627073,5,0.2998909545,45069,2.7383148491e-5,0.481775426219871,White majority,White,43.8,3402,Rural,3674.3092298647853,0.719,0.518224573780129,26981,0.7511,215
Marion,South Carolina,29571,+34.1351233,-079.4250407,242,1.7534672903,45067,2.8374739624e-5,0.654879773691655,POC majority,Black,40.7,14140,Rural,2970.29702970297,0.727,0.345120226308345,32764,0.7812,211
Horry,South Carolina,29572,+33.7725679,-078.7856627,57773,0.0329927304,45051,4.4270699945e-4,0.124002128791911,White majority,White,55.6,9395,Urban,3927.621075039915,0.539,0.875997871208089,52283,0.8375,221
Marion,South Carolina,29574,+34.1654129,-079.2608314,306,1.5889872135,45067,4.4001928242e-5,0.563515638651057,POC majority,Black,40.4,11446,Rural,2699.633059584134,0.723,0.436484361348943,32394,0.7978,211
Horry,South Carolina,29575,+33.6291324,-078.9704122,49670,0.7648781548,45051,7.16091936003e-4,0.141026325626101,White majority,White,52.2,18727,Urban,2467.0262188284296,0.529,0.858973674373899,51278,0.8389,221
Georgetown,South Carolina,29576,+33.5620900,-079.0610871,20982,2.4284741759,45043,3.27446588447e-4,0.088571704739504,White majority,White,59.1,31037,Urban,2687.115378419306,0.601,0.911428295260496,56060,0.8356,213
Horry,South Carolina,29577,+33.6986859,-078.9027644,42482,2.9421930947,45051,5.19187101432e-4,0.334422931858185,White majority,White,42.3,31816,Urban,3696.253457379935,0.527,0.665577068141815,40416,0.8381,221
Horry,South Carolina,29579,+33.7496524,-078.9221367,16965,1.2627210881,45051,3.54995824004e-4,0.176872268573699,White majority,White,38.8,40272,Urban,3364.6205800556218,0.632,0.823127731426301,56339,0.8351,221
Williamsburg,South Carolina,29580,+33.6531008,-079.5519749,179,0,45089,7.411861223e-6,0.880239520958084,POC majority,Black,48.4,1336,Rural,2395.2095808383233,0.734,0.119760479041916,30179,0.7974,211
Horry,South Carolina,29581,+34.1948625,-079.1142386,237,2.5981059474,45051,1.2369858964e-5,0.330314126035845,White majority,White,41.3,5189,Rural,2062.0543457313547,0.728,0.669685873964155,35175,0.79990000000000006,221
Horry,South Carolina,29582,+33.8320732,-078.6547696,39119,0.6634856339,45051,2.91295703108e-4,0.143219724437999,White majority,White,57.7,16548,Urban,3124.244621706551,0.549,0.856780275562001,56138,0.8456,221
Florence,South Carolina,29583,+33.9778511,-079.5710767,452,0.1578028351,45041,1.8077920137e-5,0.399398194583751,White majority,White,43.6,4985,Rural,2647.9438314944837,0.733,0.600601805416249,39003,0.7703,216
Chesterfield,South Carolina,29584,+34.5833129,-080.0657678,141,18.791622926,45025,8.387066026e-6,0.06046511627907,White majority,White,37.3,2365,Rural,1437.632135306554,0.662,0.93953488372093,37452,0.7722,212
Georgetown,South Carolina,29585,+33.5200385,-079.1359406,10979,3.0651010937,45043,1.23050329698e-4,0.179137265344162,White majority,White,58,15022,Rural,2536.280122487019,0.673,0.820862734655838,75427,0.8328,213
Horry,South Carolina,29588,+33.6624351,-079.0327159,15033,0.9043707698,45051,4.20277252787e-4,0.20685248430098,White majority,White,41.8,45385,Rural,3164.0409827035364,0.637,0.79314751569902,49432,0.8333,221
Williamsburg,South Carolina,29590,+33.5689200,-079.8486962,182,0.0246086853,45089,1.2789298264e-5,0.860705596107056,POC majority,Black,38.7,3288,Rural,2068.126520681265,0.737,0.139294403892944,30409,0.7835,211
Florence,South Carolina,29591,+33.9379992,-079.7622895,607,0.2579546701,45041,2.8517044398e-5,0.32392523364486,White majority,White,41.5,5350,Rural,3420.5607476635514,0.724,0.67607476635514,36953,0.7602,216
Marion,South Carolina,29592,+34.2646352,-079.4838648,35,0.138629548,45067,7.313442203e-6,0.72,POC majority,Black,36,800,Rural,5625,0.715,0.28,35568,0.762,211
Darlington,South Carolina,29593,+34.4931068,-079.8569637,314,7.60725173,45031,7.956352774e-6,0.533852606351108,POC majority,Black,45.1,1669,Rural,2935.8897543439184,0.728,0.466147393648892,25469,0.7456,216
Marlboro,South Carolina,29596,+34.7441616,-079.8307393,2,0.0013013673,45069,1.2641283087e-5,0.314285714285714,White majority,White,47.1,2170,Rural,2350.230414746544,0.712,0.685714285714286,42661,0.7756,215
Harnett,North Carolina,27526,+35.5438588,-078.8297845,9649,1.8756064465,37085,1.88883811142e-4,0.261381128096995,White majority,White,37.7,47425,Rural,1421.1913547706906,0.721,0.738618871903005,76880,0.8162,222
Somerset,Pennsylvania,15531,+40.1839364,-079.0820974,695,3.1613530457,42111,2.6535123494e-5,0.027380365071534,White majority,White,43,4054,Rural,222.0029600394672,0.813,0.972619634928466,46976,1.0125,212
Somerset,Pennsylvania,15532,+39.7620351,-079.0608013,404,0,42111,6.4049556057e-5,0,White majority,White,46.4,112,Rural,0,0.79,1,49167,0.9483,212
Bedford,Pennsylvania,15533,+39.9818466,-078.2419256,596,4.9802606036,42009,1.5465547016e-5,0.126005361930295,White majority,White,40.1,1492,Rural,0,0.789,0.873994638069705,41813,0.8107,205
Bedford,Pennsylvania,15534,+39.8992647,-078.6911966,292,12.631742758,42009,8.34031616e-6,0.023854961832061,White majority,White,44.7,1048,Rural,190.83969465648855,0.826,0.976145038167939,44375,0.8764,205
Bedford,Pennsylvania,15535,+39.8211835,-078.4441712,258,11.616688436,42009,5.313129222e-6,0.024412713035468,White majority,White,47,2171,Rural,322.4320589590051,0.808,0.975587286964532,52614,0.8146,205
Fulton,Pennsylvania,15536,+39.9545555,-078.2035547,169,17.080009331,42057,4.99624952e-6,0.015909090909091,White majority,White,47.6,440,Rural,454.5454545454545,0.814,0.984090909090909,60208,0.841,200
Bedford,Pennsylvania,15537,+40.0003852,-078.3668427,1339,4.2437229475,42009,2.7161285179e-5,0.022583100735854,White majority,White,47.3,7882,Rural,596.2953565085004,0.797,0.977416899264146,46265,0.7908,205
Somerset,Pennsylvania,15538,+39.8637155,-078.8344578,115,4.170800265,42111,3.731548886e-6,0,White majority,White,53,719,Rural,278.1641168289291,0.828,1,55000,0.9329,212
Bedford,Pennsylvania,15539,+40.1284088,-078.5913803,5771,0,42009,1.90885858946e-4,0,White majority,White,26.5,681,Rural,293.6857562408223,0.751,1,69167,0.8725,205
Somerset,Pennsylvania,15540,+39.7974394,-079.2392725,112,10.023934538,42111,2.531472885e-6,0.042372881355932,White majority,White,59.5,236,Rural,0,0.833,0.957627118644068,33250,1.0755,212
Somerset,Pennsylvania,15541,+40.0438763,-078.9713907,1131,0,42111,3.9539658718e-5,0.012221618685497,White majority,White,43.1,3682,Rural,162.95491580662684,0.791,0.987778381314503,61012,0.9722,212
Somerset,Pennsylvania,15542,+39.8756943,-079.0715440,296,0,42111,1.2397645259e-5,0.004757373929591,White majority,White,47.2,1051,Rural,570.8848715509039,0.792,0.995242626070409,49950,0.9894,212
Somerset,Pennsylvania,15544,+40.1356379,-079.0934360,879,0,42111,8.4963571869e-5,0,White majority,White,58.6,128,Rural,0,0.775,1,36875,1.0002,212
Bedford,Pennsylvania,15545,+39.8021597,-078.7524632,840,4.9117333253,42009,2.0211687279e-5,0.024729520865533,White majority,White,48.2,2588,Rural,463.67851622874804,0.825,0.975270479134467,47969,0.9025,205
Somerset,Pennsylvania,15546,+40.1366242,-079.0479878,6025,0,42111,1.55143352458e-4,0,White majority,White,25.2,310,Rural,0,0.778,1,64769,0.991,212
Somerset,Pennsylvania,15547,+40.1621458,-079.0717078,2612,0,42111,1.98131850995e-4,0.023655913978495,White majority,White,44.3,465,Rural,430.10752688172045,0.742,0.976344086021505,45833,0.9951,212
Bedford,Pennsylvania,15550,+39.9782526,-078.6496177,607,5.1332391615,42009,1.2569746255e-5,0.026047565118913,White majority,White,43.1,1766,Rural,113.25028312570782,0.806,0.973952434881087,47833,0.8637,205
Somerset,Pennsylvania,15551,+39.8681542,-079.2847982,228,8.7809007071,42111,8.071715266e-6,0,White majority,White,49.2,751,Rural,266.3115845539281,0.825,1,53468,1.0274,212
Somerset,Pennsylvania,15552,+39.7924720,-078.9917090,622,2.6697326432,42111,2.1817769732e-5,0.018308187828445,White majority,White,43.7,5899,Rural,254.28038650618748,0.811,0.981691812171555,45912,1.0128,212
Bedford,Pennsylvania,15554,+40.1229175,-078.6217845,1190,0.3954526696,42009,2.3060545343e-5,0.006103286384976,White majority,White,46.7,2130,Rural,422.5352112676056,0.798,0.993896713615024,40966,0.8852,205
Somerset,Pennsylvania,15557,+39.9276631,-079.2183708,558,3.5293077955,42111,1.4576163034e-5,0.007295010213014,White majority,White,45.4,3427,Rural,204.26028596440037,0.808,0.992704989786986,50344,0.9927,212
Somerset,Pennsylvania,15558,+39.7484204,-079.1103566,620,0.5956656601,42111,2.4457424988e-5,0.002172024326672,White majority,White,38.8,2302,Rural,434.4048653344918,0.81,0.997827975673328,47344,0.9372,212
Bedford,Pennsylvania,15559,+40.0602483,-078.6910646,740,6.672250986,42009,1.492355595e-5,0.029444444444444,White majority,White,53.5,1800,Rural,666.6666666666667,0.802,0.970555555555556,52321,0.8471,205
Schuylkill,Pennsylvania,17948,+40.8490893,-076.1171757,3988,0.7206736623,42107,7.2001598776e-5,0.172493196566883,White majority,White,33.8,4777,Rural,816.4119740422859,0.752,0.827506803433117,33523,1.1474,214
Schuylkill,Pennsylvania,17954,+40.6904205,-076.2596882,108451,4.1781714572,42107,0.002481655220767,0.063701385784533,White majority,White,44.1,4474,Urban,871.7031738936075,0.577,0.936298614215467,32324,0.9893,214
Schuylkill,Pennsylvania,17959,+40.7319948,-076.1500737,3146,1.2883089033,42107,5.7958808067e-5,0.040620384047267,White majority,White,44.3,1354,Rural,738.5524372230428,0.783,0.959379615952733,53056,1.0443,214
Schuylkill,Pennsylvania,17960,+40.6972414,-075.9470438,1432,3.0384634148,42107,2.9574130797e-5,0.048040455120101,White majority,White,51.1,3955,Rural,530.9734513274336,0.798,0.951959544879899,61848,1.0763,214
Franklin,Florida,32328,+29.7518314,-084.9091176,707,15.197659399,12037,1.042855328e-5,0.093667546174143,White majority,White,47.7,3032,Urban,3232.1899736147757,0.634,0.906332453825857,45357,0.9159,202
Madison,Florida,32331,+30.4448874,-083.6375996,233,0.0220593794,12079,5.655212496e-6,0.364956664324198,White majority,White,48.9,4269,Rural,46.849379245725,0.742,0.635043335675802,39312,0.8718,204
Gadsden,Florida,32332,+30.6207352,-084.6780523,4335,0,12039,1.13176917383e-4,0.993916349809886,POC majority,Black,41,1315,Rural,9961.977186311786,0.724,0.006083650190114,31938,0.9256,211
Gadsden,Florida,32333,+30.6077428,-084.4175917,2461,0.1993946861,12039,3.8323707745e-5,0.470588235294118,White majority,White,52.3,10506,Urban,5168.4751570531125,0.739,0.529411764705882,47784,0.9351,211
Liberty,Florida,32334,+30.2662374,-084.7424723,203,4.7674338757,12077,4.876511649e-6,0.051724137931034,White majority,White,40.4,2088,Rural,3256.7049808429115,0.699,0.948275862068966,42218,0.9547,195
Taylor,Florida,32336,+30.2607640,-083.8479693,129,6.3935357495,12123,2.92703804e-6,0.447924253459578,White majority,White,42,1373,Rural,2039.329934450109,0.726,0.552075746540422,50506,0.9139,198
Madison,Florida,32340,+30.4687478,-083.4392380,940,0.6698603607,12079,1.8675740204e-5,0.507703205241721,POC majority,Mixed,40.3,11294,Rural,6286.523817956437,0.731,0.492296794758279,34882,0.8437,204
Gadsden,Florida,32343,+30.4783314,-084.5046888,2544,4.3590069986,12039,4.8135281343e-5,0.942441684338079,POC majority,Black,34.3,3301,Rural,6179.945471069373,0.74,0.057558315661921,54526,0.9585,211
Jefferson,Florida,32344,+30.1704659,-084.0663388,477,0.9009374626,12065,9.267939378e-6,0.429773462783172,White majority,White,47.1,12360,Rural,4166.666666666666,0.741,0.570226537216828,43485,0.8818,201
Wakulla,Florida,32346,+29.9908374,-084.3845926,1628,32.883404694,12129,2.0664777843e-5,0.003957037874505,White majority,White,48.2,1769,Rural,0,0.549,0.996042962125495,44375,0.9374,207
Taylor,Florida,32347,+30.1741957,-083.6115283,1232,1.4403720547,12123,2.8450548388e-5,0.162668377164849,White majority,White,42.4,7795,Rural,3155.8691468890315,0.709,0.837331622835151,42226,0.8917,198
Taylor,Florida,32348,+29.9774038,-083.5961565,497,0.7275961439,12123,1.5359033968e-5,0.384833898840054,White majority,White,39.4,12673,Rural,8111.733606880771,0.686,0.615166101159946,33145,0.8958,198
Madison,Florida,32350,+30.5749717,-083.3257940,546,1.6835353242,12079,8.926934115e-6,0.125844594594595,White majority,White,55.7,1184,Rural,2027.027027027027,0.716,0.874155405405405,36705,0.8194,204
Gadsden,Florida,32351,+30.5201247,-084.6750807,1652,3.6789574178,12039,3.434948455e-5,0.702462050099233,POC majority,Black,36.6,18643,Rural,5959.341307729443,0.706,0.297537949900767,36082,0.9397,211
Gadsden,Florida,32352,+30.6622609,-084.5916273,1118,2.24351e-5,12039,2.676951425e-5,0.786204837264855,POC majority,Black,38.1,6698,Rural,3627.948641385488,0.747,0.213795162735145,46604,0.9202,211
Wakulla,Florida,32355,+30.1721955,-084.2085521,3890,10.988323435,12129,2.5276241676e-5,0.075892857142857,White majority,White,49.2,224,Rural,3571.428571428571,0.689,0.924107142857143,41250,0.9497,207
Wakulla,Florida,32358,+30.1056662,-084.5580025,452,75.080463464,12129,4.660073285e-6,0.221810481736368,White majority,White,43.1,1889,Rural,0,0.707,0.778189518263632,56719,0.9562,207
Taylor,Florida,32359,+29.6800699,-083.3866487,254,4.8688344552,12123,2.865639227e-6,0.030981067125645,White majority,White,65.8,1162,Rural,602.4096385542169,0.67,0.969018932874355,38564,0.8983,198
Bay,Florida,32401,+30.1597372,-085.6609223,34106,2.1974612608,12005,8.1439452243e-4,0.389657006115395,White majority,White,42.1,22566,Urban,3265.9753611628116,0.502,0.610342993884605,37691,0.9812,215
Canadian,Oklahoma,73064,+35.3687639,-097.7465558,7000,3.0548579528,40017,1.79709949242e-4,0.173170109665902,White majority,White,37.9,23526,Rural,1819.2637932500213,0.623,0.826829890334098,74283,0.4925,220
McClain,Oklahoma,73065,+35.2552157,-097.6101555,2695,0.3501829247,40087,6.3285204072e-5,0.129224178962399,White majority,White,39.5,8404,Rural,2939.076630176107,0.652,0.870775821037601,72756,0.4975,217
Oklahoma,Oklahoma,73066,+35.5002145,-097.3274780,7445,0,40109,1.53270015787e-4,0.242424242424242,White majority,White,37.5,330,Rural,606.060606060606,0.676,0.757575757575758,34318,0.5344,223
Hempstead,Arkansas,71801,+33.6458600,-093.5988703,1082,2.2913484828,5057,2.1690614768e-5,0.451226704411418,White majority,White,37,16956,Urban,1639.5376267987733,0.758,0.548773295588582,42116,0.8954,207
Grady,Oklahoma,73067,+34.9110765,-097.9071030,255,0,40051,7.217113838e-6,0.136558219178082,White majority,White,39.9,2336,Rural,1455.4794520547944,0.655,0.863441780821918,63036,0.4586,217
Cleveland,Oklahoma,73068,+35.1386299,-097.2916076,2925,0.3721963021,40027,7.6324058843e-5,0.176593353668326,White majority,White,38.5,12458,Rural,1749.8795954406808,0.693,0.823406646331674,55851,0.5464,221
Little River,Arkansas,71822,+33.6631183,-094.1563996,610,1.0886319726,5081,1.2984059449e-5,0.270747980802997,White majority,White,42.2,8543,Rural,2434.741893948262,0.735,0.729252019197003,46390,0.805,159
Hempstead,Arkansas,71825,+33.8778655,-093.5564406,397,0,5057,1.1468864124e-5,0.268225584594223,White majority,White,40.4,727,Rural,2200.825309491059,0.767,0.731774415405777,56667,0.933,207
Cleveland,Oklahoma,73069,+35.2525207,-097.4643976,36467,1.8312733942,40027,5.94222688408e-4,0.278710681520315,White majority,White,30.7,24416,Urban,3591.9069462647444,0.52,0.721289318479685,48667,0.5179,221
Lafayette,Arkansas,71826,+33.0925397,-093.7232193,159,3.9492248582,5073,3.705943949e-6,0.350448247758761,White majority,White,34.4,1227,Rural,1874.4906275468622,0.757,0.649551752241239,31705,0.8091,202
